CoastPN,Item,Level,Name,Class,PerUnit,Unit,PartDwg,Rev,ManFSCM
42549-2,4,2,POTTING CASE,006A,1,EA,42549-50,NC,
42549-2,5,2,POT ROD TUBE,006A,1,EA,510-112-020-500,-,
42551,1,1,TRANSFORMER,,1,EA,42551,B,22558
42551,2,2,CORE/COIL,,1,EA,42551-10,NC,22558
42551,3,3,CORE,001G,1,EA,"CRH-12W, BEVELED AND COATED",-,9797
42552,1,1,TOP DRAWING,,1,EA,42552,P,22558
42552,2,2,CORE/COIL,,1,EA,42552-10,NC,22558
42552,3,3,LAMINATION,001E,4,LB,138EI3314,-,91881
42552,4,3,BOBBIN,007C,1,EA,NY-16-3,-,N0003
42552,5,3,MOUNTING BRACKET,019C,4,EA,440,-,C0010
42552,6,3,TERMINAL BOARD,006A,1,EA,42552-50,NC,
42552,7,3,HARDWARE KIT,,1,KIT,42552-35,NC,
42552,8,3,MOUNTING PLATE,005A,2,EA,42552-51,NC,A0002
42552,9,3,COPPER FOIL,,2,FT,".860 +.010/-.000, 29 GA, SOFT COPPER",-,
42553,1,1,TOP DRAWING,,1,EA,42553,NC,22558
42553,2,2,CORE/COIL,,1,EA,42553-10,NC,22558
42553,3,3,LAMINATION,,0,LB,625EI3306,-,91881
42553,4,3,BOBBIN,,1,EA,NY-090-5,,N0003
42553,5,2,POTTING CASE,006A,1,EA,42553-50,A,
42553,6,2,INSERT,017C,4,EA,IBC-440-10,-,7757
42553,7,3,TERMINAL LUG,,9,EA,LS-421-A,-,23694
42554,1,1,TOP DRAWING,,1,EA,42554,C,22558
42554,2,2,CORE/COIL,,1,EA,42554-10,NC,22558
42554,3,3,BOBBIN,007C,1,EA,NY-9-5,-,N0003
42554,4,3,LAMINATION,001E,0,LB,21EI3306,-,91881
42554,5,2,CAN (WITH TERMINALS),005B,1,EA,42554-50,NC,
42554,6,3,NUT,,4,EA,MS35649-264,,
42555,1,1,TOP DRAWING,,1,EA,42555,A,22558
42555,2,2,CORE/COIL,,1,EA,42555-10,NC,22558
42555,3,3,LAMINATION,001G,2,LB,100MH3306,NC,91881
42555,4,3,BOBBIN,,2,EA,NY-13-5,NC,N0003
42555,5,2,PLATE,005A,1,EA,42555-50,NC,
42555,6,2,TERMINAL BLOCK,,1,EA,599-6,NC,K0012
42555,7,2,SCREW,017Z,2,EA,MS51957-31,NC,
42555,8,3,NUT,017Z,2,EA,MS35649-264,,
42555,9,3,WASHER,017Z,2,EA,MS15795-806,,
42556,1,1,TOP DRAWING,,1,EA,42556,C,22558
42556,2,2,CORE/COIL,,1,EA,42556-10,NC,22558
42556,3,3,CTH-3071,,1,SET,"D=.750, E=.125, 2E=.250, F=.500, G=1.000",-,9797
42556,4,3,BOBBIN,,3,EA,42556-51,NC,A0002
42556,5,3,CASE,006A,1,EA,42556-50,NC,
42556,6,3,INSERT,,4,EA,IBC632-8,-,7757
42557,1,1,TOP DRAWING,,1,EA,42557,B,22558
42557,2,2,CORE/COIL,,1,EA,42557-10,NC,22558
42557,3,3,CORE,,1,EA,52553-2D,-,8057
42557,4,3,POTTING CASE,006A,1,EA,42557-50,NC,
42557,5,3,INSERT,017C,1,EA,BSP 632-K-16,-,21698
42557,6,3,RIVET,,1,EA,MS20613-3P3,-,
42562,1,1,TOP DRAWING,,1,EA,42562,A,22558
42562,2,2,CORE/COIL,,1,EA,42562-10,NC,22558
42562,3,2,ASSEMBLY AND POT,,1,EA,42562-20,A,22558
42562,4,3,LAMINATION,,1,A/R,625EI3306,N/C,
42562,5,3,BOBBIN,,1,EA,NY-090-5,-,
42562,6,3,"WIRE, MAGNET",002K,1,A/R,#25AWG NEMA MW-35-C,-,
42562,7,3,"WIRE, MAGNET",002K,1,A/R,#26AWG NEMA MW-35-C,-,
42562,8,3,"LYNTRON, TERMINAL",,5,EA,LYNTRON 3645 ET,-,
42562,9,3,"CASE, POTTING",006A,1,EA,42562-50,A,22558
42562,10,3,INSULATION TUBE,,2,A/R,"526-210-020-1.80"",NC""",,
42566,1,1,TOP DRAWING,,1,EA,42566,D,22558
42566,2,2,CORE/COIL,,1,EA,42566-10,NC,22558
42566,3,3,LAMINATION,001E,0,LB,375EI3306,-,91881
42566,4,3,BOBBIN,007C,1,EA,NY-08-5,-,N0003
42566,5,3,TERMINAL LUGS,016G,2,EA,LS-204-B,-,23694
42566,6,3,FRAME,019B,1,EA,"3/8 X 1/2, HORIZ, STYLE A",-,C0010
42567-1,1,1,TOP DRAWING,,1,EA,42567-1 (42567),A,22558
42567-1,2,2,CORE/COIL,,1,EA,42567-10-1,NC,22558
42567-1,3,3,CORE,,1,EA,58548-A2,-,8057
42567-1,4,2,POTTING CASE,006A,1,EA,42567-50,NC,
42567-1,5,2,INSERT,,1,EA,STKC-632-24,-,7757
42568,1,1,TOP DRAWING,,1,EA,42568,B,22558
42568,2,2,CORE/COIL,,1,EA,42568-10,NC,22558
42568,3,3,LAMINATION,001E,2,LB,100MH3314,-,91881
42568,4,3,BOBBIN,007C,1,EA,NY-13-5,-,N0003
42568,5,3,"BRACKET, MOUNTING",005A,4,EA,42568-51,NC,
42568,6,3,HARDWARE KIT,,1,KIT,42568-35,NC,
42568,7,2,CAN\HEADER,005B,1,EA,42568-50,A,
42569,1,1,TOP DRAWING,,1,EA,42569,B,22558
42569,2,2,CORE/COIL,,1,EA,42569-10,NC,22558
42569,3,3,LAMINATION,,0,LB,101L3306,-,91881
42569,4,3,BOBBIN,007C,1,EA,42569-50,-,
42569,5,3,MOUNTING BRACKET,005A,1,EA,42569-51,NC,A0002
42569,6,2,CLAMPING STRIP,005A,4,EA,42569-52,NC,
42569,7,3,CAN (WITH TERMINALS),005B,1,EA,42569-53,NC,
42569,8,3,MACHINE SCREW,017Z,4,EA,MS35206-221,CUR,
42569,9,3,HEX NUT,017Z,4,EA,MS35649-242,CUR,
42569,10,3,INSULATE WASHER,,8,EA,2151,-,K0012
42569,11,3,LOCKWASHER TERMINAL,017Z,1,EA,409 STD. H #4,CUR,79963
42570,1,1,TOP DRAWING,,1,EA,42570,J,22558
42570,2,2,CORE/COIL,,1,EA,42570-10,NC,22558
42570,3,3,CORE,001N,1,EA,55036-A2,-,8057
42570,4,2,INSULATOR,006A,1,EA,42570-51,NC,
42570,5,2,CAN (W/O TERMINALS),005B,1,EA,42570-50,NC,
42572,1,1,TOP DRAWING,,1,EA,42572,B,22558
42572,2,2,CORE/COIL,,1,EA,42572-10,NC,22558
42572,3,3,LAMINATION,001E,0,LB,375EI3314,-,91881
42572,4,3,BOBBIN,007C,1,EA,NY-7-5,-,N0003
42572,5,2,CAN (WITH TERMINALS),005B,1,EA,42572-50,NC,
42575,1,1,TOP DRAWING,,1,EA,42575,A,22558
42575,2,2,CORE/COIL,,1,EA,42575-10,NC,22558
42575,3,3,LAMINATION,,0,LB,375EI3304,-,91881
42575,4,3,BOBBIN,,1,EA,EI-35 x 15 - MODEL:JSB-01,-,
42575,5,2,MOUNTING FRAME,005A,1,EA,42575-50,NC,
42579,1,1,TOP DRAWING,,1,EA,42579,F,22558
42579,2,2,CORE/COIL,,1,EA,42579-10,NC,22558
42579,3,3,CORE,,1,EA,1041CT060-3E2A,-,F0002
42579,4,2,HEADER,,1,EA,42579-50,A,A0002
42582,1,1,TOP DRAWING,,1,EA,42582,C,22558
42582,2,2,CORE/COIL,,1,EA,42582-10,NC,22558
42582,3,3,LAMINATION,,0,LB,187EI4906,-,91881
42582,4,3,BOBBIN,,1,EA,0119-01-10,-,P0004
42590,1,1,TOP DRAWING,,1,EA,42590,B,22558
42590,2,2,CORE/COIL,,1,EA,42590-10,NC,22558
42590,3,3,LAMINATION,001E,0,LBS,625EI3306,-,91881
42590,4,3,BOBBIN,007C,1,EA,NY-10-5,-,N0003
42590,5,2,DOUBLE END SCREW,,4,EA,CS-615-2,,11340
42590,6,2,"HEX NUT, 6-32",017Z,4,EA,MS35649-262,CUR,
42590,7,2,POTTING CASE,006A,1,EA,42590-50,A,
42594,1,1,TOP DRAWING,,1,EA,42594,B,22558
42594,2,2,CORE/COIL,,1,EA,42594-10,NC,22558
42594,3,3,CORE,001N,1,EA,55050-A2,-,8057
42594,4,2,POTTING CASE,006A,1,EA,42594-50,NC,
42595,1,1,TOP DRAWING,,1,EA,42595,E,22558
42595,2,2,CORE/COIL,,1,EA,42595-10,NC,22558
42595,3,3,LAMINATION,001E,0,LB,375EI3314,-,91881
42595,4,3,BOBBIN,007C,1,EA,NY-7-5,-,N0003
42595,5,2,MOUNTING BRACKET,005A,1,EA,42595-50,NC,
42595,6,2,POTTING CASE,006A,1,EA,42595-51,NC,
42601,1,1,TOP DRAWING,,1,EA,42601,A,22558
42601,2,2,CORE/COIL,,1,SET,42601-10,A,22558
42601,3,3,"CORE, COATED",001G,3,EA,CRH-89-L,-,9797
42601,4,2,LEADWIRE KIT,,1,SET,42601-35,NC,A0000
42601,5,2,CASE/COVER ASSY,,1,EA,42601-50,A,A0002
42601,6,3,CAN,,1,EA,HU-2360-0.812 ST,B,2875
42601,7,3,LID,,1,EA,HU-2360-CF-ST,-,2875
42601,8,3,TERMINAL,016B,6,EA,AAAS-50T-SX MOD A,NC,20093
42601,9,3,SPADE SCREW,017A,3,EA,6-32x3/8 UNC-2A STL,NC,
42601,10,2,POTTING CASE,006A,1,EA,42601-51,NC,23884
42603,1,1,TOP DRAWING,,1,EA,42603,E,22558
42603,2,2,CORE/COIL,,1,EA,42603-10,A,22558
42603,3,3,CORE,,1,EA,52017-2F,-,8057
42603,4,2,CASE ASSY,005B,1,EA,42603-50,A,
42603,5,2,TERMINAL,,25,EA,"AAAS-40W-TP, MOD A",-,20093
42604,1,1,TOP DRAWING,,1,EA,42604,B,22558
42604,2,2,CORE/COIL,,1,EA,42604-10,NC,22558
42604,3,3,CORE,001P,1,EA,55894-A2,-,8057
42604,4,2,POTTING CASE,006A,1,EA,42604-50,NC,
42604,5,2,TERMINALS,016H,13,EA,834,-,79963
42605,1,1,TOP DRAWING,,1,EA,42605,NC,22558
42605,2,2,CORE/COIL,,1,EA,42605-10,NC,22558
42605,3,3,CORE,001H,1,EA,52345-1A,-,8057
42605,4,2,POTTING CASE,006A,1,EA,42605-50,NC,
42605,5,2,POT ROD TUBE,006A,1,EA,510-188-31-1750,,
42606,1,1,TOP DRAWING,,1,EA,42606,NC,22558
42606,2,2,CORE/COIL,,1,EA,42606-10,NC,22558
42606,3,3,"CORE, COATED",001G,1,EA,CRL-1-Y,-,9797
42606,4,2,POTTING CASE,006A,1,EA,42606-50,NC,
42606,5,2,TERMINALS,016A,5,EA,09-8075-1-03,-,C0011
42607-2,1,1,TOP DRAWING,,1,EA,42607-2 (42607),B,22558
42607-2,2,2,CORE/COIL,,1,EA,42607-10-2,NC,22558
42607-2,3,3,LAMINATION,,9,LB,150EI3314,-,91881
42607-2,4,3,BOBBIN,,1,EA,NY-039  OR  NY-039-5,-,N0003
42607-2,5,3,CASE/COVERS,005C,1,EA,42607-50,NC,
42607-2,6,2,MOUNTING BRACKET,005A,4,EA,42607-51,A,A0002
42607-2,7,3,"MATERIAL, BRACKET",,28,IN,.075 CRS x 3/4 WIDE,-,I0007
42607-2,8,2,HEX NUT,017Z,4,EA,MS35649-2252,-,
42607-2,9,2,SCREW,017Z,4,EA,MS35206-257,-,
42607-2,10,2,HEX NUT,017Z,4,EA,MS35649-282,,
42607-2,11,2,SHOULDER WASHER,018A,8,EA,2155,-,S0004
42607-2,12,3,FLAT WASHER,018Z,4,EA,AN960-8,-,
42607-2,13,2,RING TERM,018A,4,EA,TBD,-,
42608,1,1,TOP DRAWING,,1,EA,42608,NC,22558
42608,2,2,CORE/COIL,,1,EA,42608-10,NC,22558
42608,3,3,LAMINATION,001E,1,LB,75EI3314,-,91881
42608,4,3,BOBBIN,007C,1,EA,NY-084-5,-,N0003
42608,5,3,TERMINAL LUGS,016G,7,EA,LS-253-B,-,23694
42608,6,3,FRAME,019B,1,EA,"3/4 X 1, VERT STYLE A",-,C0010
42610,1,1,TOP DRAWING,,1,EA,42610,B,22558
42610,2,2,CORE/COIL,,1,EA,42610-10,NC,22558
42610,3,3,CORE,001P,1,EA,55120-A2,-,8057
42610,4,2,INSERT,017C,1,EA,SP440D7C,-,7757
42610,5,2,POTTING CASE,006A,1,EA,42610-50,NC,
42611,1,1,TOP DRAWING,,1,EA,42611,NC,22558
42611,2,2,CORE/COIL,,1,EA,42611-10,NC,22558
42611,3,3,POT CORE,001B,2,HALF,2213PLOO-3B7,-,F0002
42611,4,3,BOBBIN,007C,1,EA,2213PCB2-6,-,F0002
42612,1,1,TOP DRAWING,,1,EA,42612,NC,22558
42612,2,2,CORE/COIL,,1,EA,42612-10,NC,22558
42612,3,3,LAMINATION,001E,0,LB,21EI3306,-,91881
42612,4,3,BOBBIN,007C,1,EA,NY-9-5,-,N0003
42612,5,2,BASE PLATE,005A,1,EA,42612-50,A,
42612,6,2,POTTING CASE,006A,1,EA,42612-51,A,
42620-1,1,1,TOP DRAWING,,1,EA,42620-1 (42620),NC,22558
42620-1,2,2,CORE/COIL,,1,EA,42620-10-1,NC,22558
42620-1,3,3,LAMINATION,,0,LB,2425EE3306,-,91881
42620-1,4,3,BOBBIN,,1,EA,NY-030-5,-,N0003
42620-1,5,2,POTTING CASE,006A,1,EA,42620-50,NC,
42620-1,6,3,LEAD WIRE,,16,IN,9668K58,-,39428
42630,1,1,TOP DRAWING,,1,EA,42630,NC,22558
42630,2,2,CORE/COIL,,1,–A,42630-10,NC,22558
42630,3,3,CORE,001N,1,EA,55041-A2,-,8057
42634,1,1,TOP DRAWING,,1,EA,42634,A,22558
42634,2,2,CORE/COIL,,1,EA,42634-10,NC,22558
42634,3,3,CORE,001G,1,EA,"CRH-XXXX, COATED, EDGES BEVELED",-,9797
42634,4,2,POTTING CASE,006A,1,EA,42634-50,NC,
42636,1,1,TOP DRAWING,,1,EA,42636,NC,22558
42636,2,2,CORE/COIL,,1,EA,42636-10,NC,22558
42636,3,3,CORE,001G,1,EA,CL-2,-,9797
42636,4,3,BOBBIN,006A,1,EA,42636-51,NC,
42636,5,2,MOUNTING BRACKET,005A,1,EA,42636-50,NC,
42637,1,1,TOP DRAWING,,1,EA,42637,C,22558
42637,2,2,COIL/CORE,,1,EA,42637-10,NC,22558
42637,5,2,CORE,,1,EA,"ID= 1.000, OD= 1.500, HT= 0.625",-,91881
42637,6,2,CASE,006A,1,EA,40105-50,D,G0041
42637,7,2,UG-290A/U CONNECTOR,,1,EA,31-203 (AMPHENOL),-,
42637,9,2,CONNECTOR PLATE,,1,EA,42637-51,A,A0002
42637,10,2,POT ROD TUBE,006F,1,EA,510-500-036-1250,CUR,
42637,11,2,SCREW,017D,4,EA,"3-56UNF2A x 1/4 BRASS, PLAIN OR CAD",-,
42637,12,2,RESISTOR (R1),,1,EA,"RN60C1000B (100 Ohms,0.1%, 1/8W, 50 PPM)",-,
42637,13,2,RESISTOR (R2),,1,EA,"RN60C1010B (101 Ohms,0.1%, 1/8W, 50 PPM)",-,
42637,14,2,SOLDER LUG,,3,EA,"341, 0.093 HOLE",-,79963
42638,1,1,TOP DRAWING,,1,EA,42638,B,22558
42638,2,2,CORE/COIL,,1,EA,42638-10,NC,22558
42638,3,3,LAMINATION,,1,LB,75EI4906,-,91881
42638,4,3,BOBBIN,,1,EA,NY-11-5,-,N0003
42638,5,3,BRACKET & FRAME ASSY,005A,1,EA,42638-50,NC,
42638,6,4,FRAME,,1,EA,"3/4 x 3/4 horiz. style E, 22 Gauge",-,C0010
42638,7,4,BRACKET,,0,EA,42638-51,NC,
42638,8,3,TERMINAL LUG,,6,EA,LS-431-C,-,23694
42639,1,1,TOP DRAWING,,1,EA,42639,NC,22558
42639,2,2,CORE/COIL (L1 & L3),,1,SET,42639-10,NC,22558
42639,3,3,CORE,001N,2,EA,55071-A2,-,8057
42639,4,2,COIL/CORE (L2),,1,EA,42639-11,NC,22558
42639,5,3,CORE,001N,1,EA,55256-A2,-,8057
42639,6,2,"CAPACITOR, C1 & C3",,2,EA,E1106,-,
42639,7,2,"CAPACITOR, C2",,1,EA,430P205X91,-,56289
42639,8,2,CAN,005B,1,EA,42639-50,NC,
42639,9,2,TERMINAL,,4,EA,FS-156W-8/32G,-,20093
42639,10,2,HEX NUT,017Z,6,EA,MS35649-286T,CUR,
42639,11,2,"WASHER, FLAT",017Z,6,EA,AN961-8T,CUR,
42641,1,1,TOP DRAWING,,1,EA,42641,A,22558
42641,2,2,CORE/COIL,,1,EA,42641-10,NC,22558
42641,3,3,LAMINATION,,0,LB,2425EE8406,-,91881
42641,4,3,BOBBIN,,1,EA,NY-030-5,-,N0003
42641,5,3,BASE\BRACKET,005A,1,EA,42641-50,NC,
42641,6,3,TOP PLATE,,1,EA,42641-51,NC,A0002
42641,7,3,TERMINAL LUG,,4,EA,LS-204-A,-,23694
42649,1,1,TOP DRAWING,,1,EA,42649,D,22558
42649,2,2,CORE/COIL,,1,EA,42649-10,NC,22558
42649,3,3,CORE,,1,EA,"CRH-83-T,   COATED",-,91881
42649,4,2,POTTING CASE,006A,1,EA,42649-50,A,
42649,5,2,BASE,005A,1,EA,42649-51,A,
42649,6,2,LUG,,2,EA,42649-52,A,A0002
42649,7,2,TUBE,006A,1,EA,1.530 ID x 0.032 THICK,CUR,
42650,1,1,TOP DRAWING,,1,EA,42650,NC,22558
42650,2,2,CORE/COIL,,1,EA,42650-10,NC,22558
42650,3,3,CORE,,1,EA,768XT188-3C8,-,F0002
42650,4,2,POTTING CASE,006A,1,EA,42650-50,A,
42652-2,1,1,INDUCTOR,,1,EA,42652-2,J,22558
42652-2,2,2,COIL,,1,EA,42652-10,A,22558
42652-2,3,3,WIRE,,1,EA,42652-50,N/C,A0000
42655,1,1,TRANSFORMER,,1,EA,42655,E,22558
42655,2,2,COIL DETAIL,,1,EA,42655-10,A,22558
42655,3,3,BOBBIN,,1,EA,NY-031-5,-,N0003
42655,4,3,LAMINATION,001E,0,LBS,187EI4906,-,91881
42655,5,2,CASE DETAIL,006A,1,EA,42655-50,A,
42656,1,1,TRANSFORMER,,1,EA,42656,NC,22558
42656,2,2,COIL DETAIL,,1,EA,42656-10,NC,22558
42656,3,3,LAMINATION,,3,LBS,"EI-1/2L, 3 PHASE, ORTHOSIL, 4 MIL",-,T0004
42656,4,3,BOBBIN,006A,3,EA,42656-50,NC,
42656,5,3,POTTING CASE,006A,1,EA,42656-51,NC,
42656,6,3,POT ROD TUBE,006A,4,EA,510-221-050-3000,-,
42659,1,1,TOP DRAWING,,1,EA,42659,C,22558
42659,2,2,CORE/COIL,,1,EA,42659-10,A,22558
42659,3,2,CORE/COIL,,1,EA,42659-11,NC,22558
42659,4,2,CORE/COIL,,1,EA,42659-12,NC,22558
42659,5,3,3 PHASE CUT CORE,,1,SET,CTH-46-A,-,9797
42659,6,3,BOBBIN REWORK,,1,EA,42659-54,NC,A0002
42659,7,4,BOBBIN,006A,3,EA,42659-50,NC,
42659,8,2,BASE PLATE,005A,1,EA,42659-51,A,
42659,9,2,TERMINAL BOARD,006A,1,EA,42659-52,B,
42659,10,2,INSULATOR,006A,2,EA,42659-53,NC,
42662,1,1,TOP DRAWING,,1,EA,42662,B,22558
42662,2,2,CORE/COIL,,1,EA,42662-10,NC,22558
42662,3,3,LAMINATIONS,001D,0,LBS,2425EE4914,-,91881
42662,4,3,BOBBIN,007C,1,EA,NY-030-5,-,N0003
42662,5,3,MOUNTING FRAME,005A,1,EA,42662-50,NC,
42664,1,1,TOP DRAWING,,1,EA,42664,t,22558
42664,2,2,CORE/COIL,,1,EA,42664-10,NC,22558
42664,3,3,CORE,,1,EA,YJ-41003-TC,-,8057
42664,4,2,POTTING CASE,006A,1,EA,42664-50,NC,A0002
42681,1,1,TOP DRAWING,,1,EA,42681,J2,22558
42681,2,2,CORE/COIL,,1,EA,42681-10,NC,22558
42681,3,3,3 PHASE CUT CORE,,1,SET,CTH-41-K,-,9797
42681,4,3,BOBBIN,006A,3,EA,42681-50,NC,
42681,5,3,CAN\COVER,005A,1,EA,42681-51,NC,
42681,6,3,TERMINAL,,7,EA,ABS-63W-TP Mod A,-,20093
42689,1,1,TOP DRAWING,,1,EA,42689,NC,22558
42689,2,2,CORE/COIL,,1,EA,42689-10,NC,22558
42689,3,3,CORE,,2,EA,"28D3304, EPOXY COATED",-,91881
42689,4,3,STILTS,006A,3,EA,42689-54,NC,A0002
42689,5,2,CASE,005A,1,EA,42689-50,NC,
42689,6,2,CONNECTOR PLATE,006A,2,EA,42689-51,NC,
42689,7,2,CHASSIS RECEPTACLE,,4,EA,2501MP,-,S0014
42689,8,2,STRAIGHT PLUG,,4,EA,2501F,-,S0014
42689,9,2,COIL MTG PLATE,,1,EA,42689-52,NC,A0002
42689,10,2,COIL MTG BAR,,1,EA,42689-53,NC,A0002
42689,11,2,SCREW,017Z,1,EA,MS35206-255,-,
42689,12,2,SCREW,017Z,8,EA,MS35206-213,CUR,
42689,13,2,NUT,017Z,8,EA,MS35649PL (PLAIN FINISH),-,
42689,14,2,NUT,017Z,1,EA,MS35649-282,CUR,
42691,1,1,TOP DRAWING,,1,EA,42691,F,22558
42691,2,2,CORE/COIL,,1,EA,42691-10,NC,22558
42691,3,3,LAMINATION,001D,0,LB,2425EE4914,-,91881
42691,4,3,BOBBIN,007C,1,EA,NY-49-5,-,N0003
42691,5,2,CASE ASSEMBLY,,1,EA,42691-50,A,A0002
42691,6,3,CAN,,1,EA,HU-8245-1.625 ST,-,2875
42691,7,2,HEADER,016E,1,EA,EI-90SFR/40W-HP-5C,-,20093
42692,1,1,TOP DRAWING,,1,EA,42692,G,22558
42692,2,2,CORE/COIL,,1,EA,42692-10,NC,22558
42692,3,3,LAMINATION,,1,lb,75EI3314,-,91881
42692,4,3,BOBBIN,,2,EA,NY-11-5,-,N0003
42692,5,3,MOUNTING BRACKET,005A,2,EA,42692-50,NC,
42692,6,3,TERMINAL LUG,,2,EA,LS-431-Dx,-,23694
42692,7,3,TERMINAL LUG,,3,EA,LS-431-Cx,-,23694
42692,8,3,SCREW,017Z,2,EA,MS35206-223,-,
42692,9,3,NUT,017Z,2,EA,MS35649-242,-,
42692,10,3,WASHER,,4,EA,AN960-4,-,
42692,11,3,INSULATE WASHER,,4,EA,2151,-,S0004
42694-1,1,1,TOP DRAWING,,1,EA,42694-1,E,22558
42694-1,2,2,CORE/COIL,,1,EA,42694-10-1,NC,22558
42694-1,3,3,CORE,,1,EA,9777001011,NC,34899
42695-2,1,1,TOP DRAWING,,1,EA,42695-2 (42695),D,22558
42695-2,2,2,CORE/COIL,,1,EA,42695-10-2 (42695),NC,22558
42695-2,3,3,COIL FORM,,1,EA,531-2170-04-03-00 (NEED 3 COLLARS PER),-,96804
42697,1,1,TOP DRAWING,,1,EA,42697,B,22558
42697,2,2,CORE/COIL,,1,EA,42697-10,NC,22558
42697,3,3,CORE,,1,EA,58310-A2 OR 55310-A2,-,8057
42697,4,2,POTTING CASE,006A,1,EA,42697-50,NC,
42697,5,2,POTTING TUBE,006E,1,EA,510-141-030-1000,-,
42706,1,1,TOP DRAWING,,1,EA,42706,D,22558
42706,2,2,CORE/COIL,,1,EA,42706-10,NC,22558
42706,3,3,CORE,,1,EA,52091-2D,-,8057
42706,4,3,CASE,005B,1,EA,42706-50,A,
42706,5,2,TOP LID,,1,EA,42706-51,NC,23884
42706,6,3,"LEAD WIRE, CUT 15 LG""",003Q,3,EA,M22759/33-18-9,-,
42706,7,3,"LEAD WIRE, CUT 15 LG""",003Q,21,EA,M22759/33-22-9,-,
42706,8,3,"TUBING, SHRINKABLE",,1,A/R,M23053/5-102-0,-,
42708-11,1,2,TOP DRAWING,,1,EA,42708-11 (42708),AH,22558
42708-11,2,2,CORE/COIL,,1,EA,42708-10-11,NC,22558
42708-17,1,1,TOP DRAWING,,1,EA,42708-17 (42708),AC,22558
42708-17,2,2,CORE/COIL,,1,EA,42708-10-17,NC,22558
42708-22,1,1,TOP DRAWING,,1,EA,42708-22 (42708),AC,22558
42708-22,2,2,CORE/COIL,,1,EA,42708-10-22,NC,22558
42710,1,1,TOP DRAWING,,1,EA,42710,p,22558
42710,2,2,CORE/COIL,,1,EA,42710-10,NC,22558
42710,3,3,CORE,,2,EA,52451-2D,-,8057
42710,4,2,TERMINAL,,1,EA,949B10289,A,C0059
42710,5,2,SUB BASE ASSY,,1,EA,42710-21,NC,A0060
42710,6,3,LID REWORK,,1,EA,42710-51,NC,A0002
42710,7,4,LID,,1,EA,HU-3670-CA-ST,-,2875
42710,8,3,TERMINAL,,3,EA,R-90T-(L2)x(FLAT),,20093
42710,9,2,BASE ASSY,,1,EA,42710-22,NC,A0060
42710,10,3,BASE,005A,1,EA,42710-50,NC,
42710,11,3,TERMINAL,,3,EA,"250A, STYLE 1C",,H0005
42710,12,3,LID,,1,EA,HU-3670-CA-ST,-,2875
42710,13,2,BELLOWS,,1,EA,"FC 15 (LT,SR)",-,S0069
42712,1,1,TOP DRAWING,,1,EA,42712,B,22558
42712,2,2,CORE/COIL,,1,EA,42712-10,NC,22558
42712,3,3,LAMINATION,,24,LB,EI 2-1/4 SHORT M-6 29GA.,-,T0004
42712,4,3,BOBBIN,006A,1,EA,42712-50,A,
42712,5,3,MOUNTING PLATE,019C,2,EA,42712-51,A,
42712,6,3,TERMINAL BOARD,006A,2,EA,42712-52,NC,
42712,7,4,CAP SCREW,017D,4,EA,92186A558,-,39428
42712,8,4,HEX NUT,017Z,4,EA,MS35649-2252,-,
42712,9,4,FLAT WASHER,018Z,8,EA,AN 960-C416,-,
42712,10,4,LOCK WASHER,018Z,8,EA,AN935-416,-,
42712,11,4,INSULATED WASHER,018A,4,EA,2154,-,S0004
42712,12,4,TERMINAL SCREW,017Z,4,EA,MS35215-75T,-,
42712,13,4,HEX NUT,018Z,8,EA,MS35650-3255T,-,
42712,14,4,FLAT WASHER,018Z,4,EA,AN961-416T,-,
42712,15,4,TOOTH WASHER,018Z,8,EA,AN936-B416B,-,
42712,16,4,"BRAIDED WIRE, CUT 8 LG""",,4,EA,"24 x 15 x 30, 5/8 WIDE"," T.C. FLAT BRAID""",-
42712,17,4,TERMINAL LUG,018A,4,EA,33470 AMP,-,S0002
42712,18,4,FLAT HEAD SCREW,018Z,4,EA,MS24693-C51,-,
42714,1,1,TOP DRAWING,,1,EA,42714,F,22558
42714,2,2,CORE/COIL,,1,EA,42714-10,NC,22558
42714,3,3,LAMINATION,001E,1,LB,87EI3306,-,91881
42714,4,3,BOBBIN,007C,1,EA,2-8430-0,-,5616
42714,5,3,FRAME,,1,EA,"7/8 X 3/4, HORIZ, STYLE 1, .177 HOLES",-,63416
42722-7,1,1,TOP DRAWING,,1,EA,42722-7(42722),4,22558
42722-7,2,2,CORE/COIL,,1,EA,42722-10-7,NC,22558
42722-7,3,3,LAMINATION,,5,LB,150EI3314,-,91881
42722-7,4,3,BOBBIN,,1,EA,NY-17-5,-,N0003
42722-7,5,3,MOUNTING BRACKET,005A,1,EA,42722-50-7,A,
42722-7,6,3,MOUNTING BRACKET,005A,3,EA,42722-51-7,NC,
42722-7,7,3,SHOULDER WASHER,,8,EA,710-2155,-,S0004
42722-7,8,3,SCREW,017Z,2,EA,MS35206-231,-,
42722-7,9,3,HEX NUT,017Z,2,EA,MS35649-262,-,
42722-7,10,3,SCREW,017Z,4,EA,MS35206-253,-,
42722-7,11,3,HEX NUT,017Z,4,EA,MS35649-282,-,
42722-7,12,2,TERMINAL,,1,EA,6992104-4,-,K0012
42723-1,1,1,NETWORK,,1,EA,42723-1,F,22558
42723-1,2,2,"CAPACITOR, C1 & C2",024C,2,EA,"CM06FD362J03, 3600pF +/-5%",-,
42723-1,3,2,"CAPACITOR, C3",024C,1,EA,"CM07FD682J03, 6800pF +/-5%",-,
